Артикул;Наименование;Номенклатура;Баркод;ТМ;20-February-2024;21-February-2024;22-February-2024;23-February-2024;24-February-2024;25-February-2024;26-February-2024;27-February-2024;28-February-2024;29-February-2024;01-March-2024;02-March-2024;03-March-2024;04-March-2024;05-March-2024;06-March-2024;07-March-2024;08-March-2024;09-March-2024;10-March-2024;11-March-2024;12-March-2024;13-March-2024;14-March-2024;15-March-2024;16-March-2024;17-March-2024;18-March-2024;19-March-2024;20-March-2024;21-March-2024;22-March-2024;23-March-2024;24-March-2024;25-March-2024;26-March-2024;27-March-2024;28-March-2024;29-March-2024;30-March-2024;31-March-2024;01-April-2024;02-April-2024;03-April-2024;04-April-2024;05-April-2024;06-April-2024;07-April-2024;08-April-2024;Остаток;Предмет;Процент комиссии;Стоимость логистики;Стоимость хранения;Себестоимость;Цена до скидки;Скидка;Цена;Комиссия в рублях;НДС;Налог на прибыль;Налог;Прибыль;Наценка;Процент налога
27005;Бесконтактный термометр;12818125;7432141550840;36_6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Термометры электронные;15;54.0;0.32;0.0;2795.0;80.0;559;100.62;67.39666666666668;66.55816666666668;133.95483333333334;266.23266666666666;inf;23.96329755515802
20909;Силико ремешок для Apple Watch 38мм, темно-синий;8451824;7432141550723;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ремешки для умных часов;19;54.0;0.32;65.0284476044265;980.0;75.0;245;53.900000000000006;12.011925399262248;11.644425399262252;23.6563507985245;46.57770159704899;71.63;9.655653387152856
30201;Масло для кутикул алоэ;12233377;7432141550927;REVOLUT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Масла;23;54.0;0.32;64.37;782.0;72.0;218;56.68000000000001;7.15833333333333;6.83133333333333;13.98966666666666;27.32533333333333;42.45;6.41727828746177
30202;Масло для кутикул персик;12233378;7432141550929;REVOLUT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Масла;23;54.0;0.32;64.37;782.0;66.0;265;68.89999999999999;12.954999999999997;12.557500000000003;25.5125;50.23000000000002;78.03;9.627358490566039
30203;Масло для кутикул лимон;12233379;7432141550931;REVOLUT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Масла;23;54.0;0.32;64.37;912.0;70.0;273;70.98;13.941666666666658;13.532166666666669;27.473833333333324;54.12866666666665;84.09;10.06367521367521
50096;Капучинатор, металл;81943070;7432141557034;Shiny Kitchen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Капучинаторы;15;54.0;0.32;294.37;900.0;42.0;522;93.96;13.278333333333348;12.495333333333335;25.773666666666685;49.98133333333333;16.98;4.937484035759901
20302;Стальной ремешок для Apple Watch 38мм, розовое золото;8456770;7432141550649;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ремешки для умных часов;19;54.0;0.32;171.9110537800505;1490.0;60.0;596;131.12;39.82815770332492;38.93415770332491;78.76231540664983;155.73663081329966;90.59;13.21515359171977
29001;Профессиональная лампа для сушки ногтей (маникюра) LED/UF 54 ВТ;11479795;7432141550887;REVOLUT;2;0;2;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Лампы для сушки ногтей;15;129.6;1.28;714.04;3432.0;78.0;755;135.9;-37.42333333333332;-38.55583333333334;-75.97916666666666;-154.2233333333333;-21.6;-10.063465783664459
19801;Спонж 2 шт, фиолетовый;8452304;7432141550591;REVOLUT;2;2;2;0;2;1;1;5;8;9;12;13;6;9;6;4;3;0;0;2;2;1;0;1;1;0;0;1;0;1;1;1;0;0;1;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;Спонжи;23;54.0;0.32;48.19;1700.0;91.0;153;39.78;1.8383333333333347;1.608833333333334;3.4471666666666687;6.4353333333333325;13.35;2.253050108932463
28600;Валик большой массажный, синий;11478763;7432141550871;Shark Fit;3;3;4;5;3;3;2;13;11;20;24;9;17;10;5;5;3;6;2;6;3;4;5;6;8;2;5;4;1;1;2;2;2;1;1;0;0;3;2;1;1;2;1;1;1;0;0;2;4;850;Ролики массажные;18;117.0;1.04;362.04;10222.0;91.0;919;192.98999999999998;41.161666666666676;39.783166666666645;80.94483333333332;159.1326666666667;43.95;8.807925281102646
A2211;Стеклянный чайник 1000мл;38279387;7432141557405;Limpide Side;1;4;2;1;0;1;0;1;1;2;3;1;0;0;3;2;1;2;0;0;1;0;0;1;0;6;1;0;1;1;0;0;2;0;1;0;0;1;1;4;0;1;0;0;4;2;3;3;4;490;Чайники заварочные;20;91.8;0.56;310.71;3158.0;88.0;378;86.94;-18.574999999999992;-19.14199999999999;-37.716999999999985;-76.56799999999998;-24.64;-9.978042328042324
20719;Защитное полноэкранное полноклеевое стекло для Apple iPhone 11 Pro Max, эпл айфон 11 Про Макс;10019077;7432141550833;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Защитные стекла;19;54.0;0.32;80.37528984276109;520.0;79.0;109;23.98;-8.225881640460184;-8.389381640460183;-16.615263280920367;-33.55752656184073;-41.75;-15.243360808183823
20704;Защитное стекло для Apple iPhone XR;8461132;7432141550691;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Защитные стекла;19;54.0;0.32;60.430125;520.0;79.0;109;23.98;-4.9016875;-5.0651875;-9.966875000000002;-20.260749999999994;-33.53;-9.143922018348626
20706;Полноэкранное защитное стекло для iPhone 7/8, Противоударное стекло с белой рамкой на Айфон 7/8;8461133;7432141550695;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Защитные стекла;19;54.0;0.32;60.430125;520.0;84.0;83;18.259999999999998;-8.281687499999999;-8.406187500000001;-16.687875;-33.62475;-55.64;-20.105873493975903
20710;Защитное стекло для Samsung Galaxy A10;10019068;7432141550809;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Защитные стекла;19;54.0;0.32;66.38870294675546;520.0;74.0;135;29.700000000000003;-2.514783824459247;-2.7172838244592437;-5.232067648918491;-10.86913529783697;-16.37;-3.8756056658655496
20714;Защитное полноэкранное полноклеевое стекло для Xiaomi Redmi Note 7;10019072;7432141550817;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Защитные стекла;19;54.0;0.32;56.2905;467.0;73.0;126;27.72;-2.0017499999999995;-2.1907499999999986;-4.192499999999998;-8.763000000000009;-15.57;-3.327380952380951
20723;Защитное полноэкранное полноклеевое стекло для Samsung Galaxy A01, Самсунг гэлэкси А01;12224498;7432141550977;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Защитные стекла;19;54.0;0.32;73.92933025553816;520.0;71.0;150;33.0;-1.8215550425896962;-2.0465550425896937;-3.86811008517939;-8.186220170358771;-11.07;-2.57874005678626
21200;Чехол-конверт для MacBook Pro 15 Retina, розовый;8455575;7432141550527;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Чехлы для ноутбуков;23;66.60000000000001;0.08000000000000002;445.15;2990.0;71.0;867;225.42;21.638333333333314;20.337833333333347;41.97616666666666;81.35133333333339;18.28;4.841541714725105
22801;Чехол-папка-футляр-конверт для ноутбука MacBook ;10019907;7432141550769;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Чехлы для ноутбуков;23;66.60000000000001;0.08000000000000002;291.7255934170003;2190.0;53.0;1029;267.53999999999996;67.18906776383332;65.64556776383331;132.83463552766665;262.58227105533314;90.01;12.909099662552638
18102;Защитное полноэкранное 3D стекло для для iPhone X max, Xs max,11Pro max, Эпл Айфон 10 макс, хс макс;8461127;7432141550590;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Защитные стекла;19;54.0;0.32;0.0;1200.0;89.0;132;29.040000000000003;8.160000000000002;7.962;16.122;31.847999999999995;inf;12.213636363636365
18202;Защитное полноэкранное 3D стекло для iPhone X/Xs/11Pro/для айфон;8461128;7432141550596;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16;Защитные стекла;19;54.0;0.32;307.5125;2333.0;91.0;209;45.98;-33.08208333333333;-33.39558333333333;-66.47766666666666;-133.5823333333333;-43.44;-31.80749601275917
20702;Защитное стекло для телефона Samsung Galaxy S10e;8461131;7432141550687;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Защитные стекла;19;54.0;0.32;90.4713928210707;520.0;70.0;156;34.32;-3.798565470178449;-4.03256547017845;-7.831130940356899;-16.130261880713796;-17.83;-5.019955730998012
20708;Защитное стекло для iPhone 7/8 plus с белой рамкой;8461135;7432141550699;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Защитные стекла;19;54.0;0.32;60.47475;520.0;72.0;145;31.9;-0.22912500000000158;-0.4466249999999991;-0.6757500000000007;-1.786499999999998;-2.95;-0.4660344827586212
20709;Защитное стекло для iPhone 7/8 plus с чёрной рамкой;8461136;7432141550701;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Защитные стекла;19;54.0;0.32;67.48337066831523;520.0;70.0;156;34.32;0.03277155528079412;-0.20122844471920695;-0.16845688943841283;-0.8049137788768188;-1.19;-0.10798518553744411
20703;Защитное стекло для Samsung Galaxy S10 с чёрной рамкой;10019066;7432141550684;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Защитные стекла;19;54.0;0.32;104.9919015817297;520.0;62.0;197;43.339999999999996;-0.8886502636216118;-1.1841502636216192;-2.0728005272432313;-4.736601054486472;-4.51;-1.0521830087529094
20705;Защитное стекло для телефона Samsung Galaxy S10+;10019067;7432141550686;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Защитные стекла;19;54.0;0.32;90.4713928210707;520.0;76.0;124;27.28;-7.958565470178451;-8.144565470178451;-16.103130940356902;-32.5782618807138;-36.01;-12.986395919642664
20711;Защитное стекло для Самсунг гэлэкси, Samsung Galaxy A20/30;10019069;7432141550811;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Защитные стекла;19;54.0;0.32;60.430125;520.0;69.0;161;35.42;1.8583125000000003;1.6168124999999998;3.4751250000000002;6.467249999999995;10.7;2.1584627329192547
20712;Защитное стекло дляSamsung Galaxy A50;10019070;7432141550813;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Защитные стекла;19;54.0;0.32;66.38870294675546;520.0;67.0;171;37.62;2.165216175540758;1.9087161755407576;4.073932351081515;7.6348647021630365;11.5;2.382416579579833
A3901;Набор корзин 2 шт, 9л;28901682;7432141556104;Birdhouse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Корзины для белья;17;129.6;1.28;211.0;11439.0;93.0;800;160.0;49.9;48.7;98.6;194.79999999999998;92.32;12.325
30200;Масло для кутикул лаванда;12233376;7432141550925;REVOLUT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Масла;23;54.0;0.32;64.37;876.0;69.0;271;70.46;13.694999999999999;13.288499999999999;26.9835;53.15400000000002;82.58;9.9570110701107
G0371;Ортопедический корсет размер M;37341958;7432141557630;Shark Fit;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;7;1;0;1;0;0;0;0;1;0;0;1;2;0;3;538;Корсеты ортопедические;23;66.60000000000001;0.08000000000000002;538.0;3600.0;78.0;792;205.92;-3.086666666666673;-4.274666666666663;-7.361333333333336;-17.09866666666666;-3.18;-0.9294612794612799
G0372;Спортивный пояс, размер L;37341958;7432141557633;Shark Fit;0;0;0;0;1;0;0;0;0;2;1;0;1;0;0;0;0;0;0;2;1;0;0;1;0;0;0;2;0;0;2;0;0;0;7;2;0;0;1;1;5;1;1;0;3;0;1;1;6;156;Корсеты ортопедические;23;66.60000000000001;0.08000000000000002;538.0;3600.0;78.0;792;205.92;-3.086666666666673;-4.274666666666663;-7.361333333333336;-17.09866666666666;-3.18;-0.9294612794612799
G0373;Ортопедический корсет размер XL;37341958;7432141557636;Shark Fit;0;1;1;0;0;1;0;1;0;3;0;0;0;0;0;0;2;0;2;0;1;0;1;0;1;0;1;1;0;0;0;0;2;2;5;3;0;4;2;4;0;1;4;0;3;1;3;2;6;160;Корсеты ортопедические;23;66.60000000000001;0.08000000000000002;538.0;3600.0;78.0;792;205.92;-3.086666666666673;-4.274666666666663;-7.361333333333336;-17.09866666666666;-3.18;-0.9294612794612799
G0374;Ортопедический корсет размер XXL;37341958;7432141557639;Shark Fit;1;0;2;0;0;1;0;0;0;1;1;1;1;5;0;0;0;2;0;1;0;0;0;0;0;0;0;1;1;0;1;2;1;4;17;4;5;3;2;2;6;3;2;1;2;1;1;4;10;129;Корсеты ортопедические;23;66.60000000000001;0.08000000000000002;538.0;;78.0;792;205.92;-3.086666666666673;-4.274666666666663;-7.361333333333336;-17.09866666666666;-3.18;-0.9294612794612799
B0241;Держатель для бумажных полотенец, белый;87691316;7432141950000;Shiny Kitchen;3;2;1;3;5;13;2;3;2;7;6;5;2;6;2;3;1;4;1;3;3;1;2;6;2;4;1;2;1;1;1;2;1;2;2;0;0;1;4;0;1;1;0;2;0;1;2;4;2;888;Держатели кухонные;20;66.60000000000001;0.08000000000000002;134.78;1103.0;65.0;386;88.78;15.973333333333336;15.394333333333325;31.36766666666666;61.57733333333332;45.69;8.126338514680482
B0242;Держатель для бумажных полотенец, черный;87691317;7432141950003;Shiny Kitchen;7;3;3;2;3;4;4;5;3;3;3;7;2;2;1;4;0;3;1;0;0;5;3;1;2;2;2;3;2;2;4;1;1;0;1;1;2;1;0;1;0;2;3;0;1;2;3;3;1;438;Держатели кухонные;20;66.60000000000001;0.08000000000000002;134.78;1218.0;66.0;414;95.22;19.566666666666674;18.945666666666668;38.512333333333345;75.78266666666667;56.23;9.302495974235107
B0011;Держатель для бумажных полотенец на полку, белый;87692676;7432141950006;Shiny Kitchen;0;0;0;0;1;1;1;0;0;1;2;0;4;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;343;Держатели кухонные;20;54.0;0.32;79.97;860.0;65.0;301;69.22999999999999;16.300000000000004;15.848500000000001;32.148500000000006;63.394;79.27;10.680564784053157
B0051;Держатель пакетов;87703482;7432141950024;Shiny Kitchen;3;2;4;0;4;4;0;2;2;4;2;5;3;2;3;5;1;0;7;2;2;1;2;0;1;1;0;1;1;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Держатели кухонные;20;66.60000000000001;0.08000000000000002;100.67;1960.0;75.0;490;112.7;35.005;34.269999999999996;69.275;137.07999999999996;136.17;14.137755102040819
G0195;Подставка для ножей (губки в комплекте);87712347;7432141950033;Shiny Kitchen;3;4;3;0;1;2;1;2;1;1;1;1;1;1;1;2;0;1;1;0;1;2;4;1;2;4;8;1;4;3;5;1;2;4;0;3;3;0;1;2;0;4;1;1;2;1;6;5;6;769;Подставки для ножей;20;142.20000000000002;1.52;658.05;6396.0;75.0;1599;367.77;71.82999999999998;69.43150000000001;141.2615;277.726;42.2;8.834365228267668
A1204;Формы для льда шар 2 шт большой;87716631;7432141950036;Shiny Kitchen;1;0;0;0;0;0;0;0;1;0;0;1;0;2;2;6;2;3;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Формы для льда;20;54.0;-0.15999999999999998;85.32;1400.0;65.0;490;112.7;39.66333333333334;38.928333333333335;78.59166666666667;155.71333333333334;182.51;16.039115646258505
A1205;Формы для льда шар 2 шт маленький;87720856;7432141950039;Shiny Kitchen;2;5;13;4;5;9;9;7;5;14;11;12;9;4;7;4;3;4;5;4;5;11;7;7;7;5;7;4;4;6;4;2;5;11;5;1;2;1;7;2;3;3;3;1;4;1;3;2;2;602;Формы для льда;20;54.0;0.32;65.85;1038.0;71.0;301;69.22999999999999;18.653333333333336;18.201833333333333;36.85516666666667;72.80733333333336;110.57;12.244241417497232
B0101;Сумка для одеяла горизонтальная;87728550;7432141950051;Birdhouse;1;3;0;2;2;5;1;0;3;2;7;7;2;7;3;0;1;1;7;4;3;3;3;4;8;12;17;11;4;6;5;4;4;5;2;2;3;7;2;5;4;2;3;2;0;4;3;7;3;476;Чехлы для одежды;17;79.2;0.32;102.56;1088.0;67.0;359;71.8;17.57333333333333;17.034833333333335;34.60816666666666;68.13933333333333;66.44;9.640157845868151
B0111;Сумки для одеял вертикальные, 2шт;87729592;7432141950054;Birdhouse;4;2;4;6;0;2;3;4;5;6;5;10;5;0;2;0;0;3;6;7;4;4;3;3;3;5;7;3;2;9;5;1;5;7;6;8;4;7;2;6;9;6;5;3;6;5;3;5;5;285;Чехлы для одежды;17;66.60000000000001;0.08000000000000002;193.84;1997.0;71.0;579;115.8;33.793333333333344;32.92483333333334;66.71816666666669;131.69933333333324;67.94;11.522999424294765
B0112;Сумки для одеял горизонтальные, 2шт;87729593;7432141950057;Birdhouse;4;2;5;2;3;4;5;1;6;4;11;4;4;6;3;2;3;2;5;4;7;5;7;3;6;7;5;11;9;2;5;6;8;13;5;12;7;8;5;7;11;8;7;9;12;8;8;5;12;326;Чехлы для одежды;17;66.60000000000001;0.08000000000000002;223.28;1455.0;56.0;640;128.0;37.019999999999996;36.06000000000001;73.08000000000001;144.23999999999998;64.6;11.418750000000001
50461;Шкатулка для украшений с двумя отделами, цвет черная;87753510;7432141950102;REVOLUT;3;3;0;0;1;1;0;0;0;1;0;1;0;0;1;3;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;2;0;1;0;1;1;1;1;0;1;0;0;1;1;4;3;6;6;293;Шкатулки;19;66.60000000000001;0.08000000000000002;327.26;2133.0;82.0;383;84.26;-15.85333333333333;-16.427833333333336;-32.281166666666664;-65.71133333333334;-20.08;-8.428503046127066
50462;Шкатулка для украшений с двумя отделами, цвет бежевая;87753511;7432141950105;REVOLUT;0;2;4;3;6;9;11;9;8;16;9;4;4;5;3;1;0;1;0;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;1;1;3;0;487;Шкатулки;19;66.60000000000001;0.08000000000000002;327.26;2127.0;78.0;467;102.74;-4.93333333333333;-5.633833333333336;-10.567166666666665;-22.53533333333333;-6.89;-2.26277658815132
50471;Шкатулка для украшений с прозрачной крышкой, бежевая;87754597;7432141950108;REVOLUT;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2;0;Шкатулки;19;66.60000000000001;0.08000000000000002;189.54;6214.0;86.0;869;191.17999999999998;70.28;68.97650000000003;139.25650000000002;275.90600000000006;145.57;16.024913693901038
50472;Шкатулка для украшений с прозрачной крышкой, серая;87754598;7432141950111;REVOLUT;0;0;0;0;0;0;0;0;4;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;Шкатулки;19;66.60000000000001;0.08000000000000002;189.54;6071.0;86.0;849;186.78;67.68000000000004;66.4065;134.08650000000003;265.62600000000003;140.14;15.793462897526506
B0171;Контейнер выдвижной, пластиковый;87758638;7432141950117;Birdhouse;2;3;3;1;1;6;4;2;3;3;1;0;2;3;2;1;1;2;0;1;4;1;2;5;1;1;1;1;2;1;1;4;5;2;3;3;0;0;3;5;4;0;4;6;1;1;5;1;3;754;Контейнеры из полимеров;20;180.00000000000003;2.2399999999999998;254.23;1780.0;60.0;712;163.76;19.001666666666658;17.93366666666667;36.93533333333333;71.73466666666663;28.22;5.187546816479401
B0201;Органайзер для хранения ниток;87762404;7432141950132;Birdhouse;6;7;8;10;7;3;3;7;9;3;6;7;5;2;9;7;5;2;3;1;7;8;7;8;10;15;14;7;9;5;5;6;2;10;5;7;9;5;6;6;3;2;2;0;5;1;1;6;6;584;Органайзеры для вышивки;17;66.60000000000001;0.08000000000000002;105.88;1325.0;73.0;357;71.39999999999999;18.85333333333334;18.317833333333336;37.17116666666668;73.27133333333335;69.2;10.412091503267977
19506;Силиконовый ремешок для смарт часов, эпл вотч, Apple Smart Watch 38 40мм;8451816;7432141550547;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ремешки для умных часов;19;54.0;0.32;0.0;910.0;78.0;200;44.0;17.0;16.7;33.7;66.8;inf;16.85
A1802;Коврик для фитнеса, Складной коврик для йоги, Спортивный ковер для спорта и гимнастики, Покрытие TPE;115200875;7432141556021;Shark Fit;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Коврики спортивные;18;192.60000000000002;2.48;616.78;15313.0;84.0;2450;514.5;187.68666666666667;184.01166666666666;371.6983333333333;736.0466666666666;119.34;15.171360544217688
21400;Металлический ремешок, Миланская петля для умных часов Apple Watch, Браслет на эпл вотч, 42-44мм;8456772;7432141550647;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ремешки для умных часов;19;54.0;0.32;137.1006202344494;1490.0;77.0;342;75.24;12.609896627591771;12.09689662759177;24.70679325518354;48.387586510367086;35.29;7.224208554147235
G0401;Спортивный корсет M;37325184;7432141557654;Shark Fit;2;1;3;3;1;2;1;2;0;2;1;5;1;0;2;1;2;0;5;0;5;2;1;0;0;0;0;1;3;2;0;1;2;3;0;2;1;2;1;0;1;0;1;1;0;2;0;1;2;587;Пояса для похудения;20;79.2;0.32;313.35;4947.0;81.0;939;215.97000000000003;55.08;53.671499999999995;108.7515;214.68599999999998;68.51;11.581629392971246
20720;Защитное стекло для Samsung Galaxy S20, Самсунг гэлэкси эс20;12224497;7432141550971;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Защитные стекла;19;54.0;0.32;139.8541051766575;515.0;79.0;108;23.76;-18.26901752944292;-18.43101752944292;-36.70003505888584;-73.72407011777167;-52.71;-33.981513943412814
B0031;Держатель для бумажных полотенец, черный;87696683;7432141950015;Shiny Kitchen;2;8;2;1;4;3;2;4;3;3;2;5;2;2;2;2;1;1;2;3;4;4;1;3;3;3;4;1;1;3;1;3;5;4;5;2;0;5;5;5;6;1;2;4;5;4;4;5;3;410;Держатели кухонные;20;66.60000000000001;0.08000000000000002;259.66;1684.0;58.0;707;162.61;36.355;35.29449999999999;71.64949999999999;141.17799999999994;54.37;10.134299858557283
